Observation,Sol,NoParenSol,Target_Name,Silicon_Oxide(SiO2),RMSE_Silicon_Oxide,Silicon_Oxide_StDEV,Titanium_Oxide(TiO2),RMSE_Titanium_Oxide,Titanium_Oxide_StDEV,Aluminum_Oxide(AI2O3),RMSE_Aluminum_Oxide,Aluminum_Oxide_StDEV,Iron_Oxides_Total(FeOT),RMSE_Iron_Oxide_Total,Iron_Oxide_Total_StDEV,Magnesium_Oxide(MgO),RMSE_Magnesium_Oxide,Magnesium_Oxide_StDEV,Calcium_Oxide(CaO),RMSE_Calcium_Oxide,Calcium_Oxide_StDEV,Sodium_Oxide(Na2O),RMSE_Sodium_Oxide,Sodium_Oxide_StDEV,Potassium_Oxide(K2O),RMSE_Potassium_Oxide,Potassium_Oxide_StDEV,Sum_of_Oxides,Distance_Rover_m,Spectrum_Total
CL5_510944109CCS_F0531182CCAM01278P3.CSV,1278,1278,Tsarabis,51.2,5,0.5,0.91,0.47,0.04,13.5,3.6,0.8,19.6,4.2,0.7,5.4,1.9,0.4,2.6,1.1,0.4,2.75,0.61,0.26,1.03,0.88,0.1,96.94,2.23402,4.93E+14
CL5_510944186CCS_F0531182CCAM01278P3.CSV,1278,1278,Tsarabis,48.4,4.9,1.5,0.85,0.46,0.08,15.3,3.6,0.7,17.1,3.7,0.9,8.3,2.3,0.4,1.9,1,0.2,2.72,0.61,0.14,1.57,1.08,0.07,96.21,2.23402,3.25E+14
CL5_510944252CCS_F0531182CCAM01278P3.CSV,1278,1278,Tsarabis,43.1,5.1,2.3,0.83,0.46,0.07,8.7,3.5,0.6,19.4,4.1,1,6.3,2,0.8,7.9,2.5,1,2.13,0.62,0.2,0.42,0.63,0.09,88.68,2.23402,2.83E+14
CL5_510944318CCS_F0531182CCAM01278P3.CSV,1278,1278,Tsarabis,43.3,5.1,2.1,0.94,0.48,0.04,14.9,3.6,1.4,19.9,4.2,0.7,6.9,2.1,0.4,5.7,1.9,0.7,2.26,0.62,0.22,1.19,0.95,0.2,95.05,2.23402,2.27E+14
CL5_510944384CCS_F0531182CCAM01278P3.CSV,1278,1278,Tsarabis,51.2,5,1,1,0.49,0.09,10.5,3.5,0.8,19.5,4.1,0.4,4.5,1.8,0.2,3.9,1.4,0.7,2.8,0.61,0.24,1.23,0.96,0.08,94.57,2.25099,4.39E+14
CL5_510944893CCS_F0531182CCAM02278P3.CSV,1278,1278,Lofdal,55.4,5.1,4,0.73,0.43,0.13,18,3.7,3.4,16.9,3.7,3.6,2.4,1.6,1.8,2.6,1.1,1.5,5.07,0.9,0.95,2.68,1.17,0.84,103.68,4.5281,1.40E+14
CL5_510945001CCS_F0531182CCAM02278P3.CSV,1278,1278,Lofdal,45.9,5,3.9,0.87,0.47,0.21,10.3,3.5,0.8,19.8,4.2,1.4,7.6,2.2,1.2,6.8,2.2,0.8,2.15,0.62,0.29,0.42,0.63,0.11,93.72,4.5281,1.38E+14
CL5_510945104CCS_F0531182CCAM02278P3.CSV,1278,1278,Lofdal,42.9,5.2,4.6,0.85,0.46,0.33,10.2,3.5,1.2,19.6,4.2,1.3,8.2,2.3,1.2,6.5,2.1,1.1,1.88,0.64,0.33,0.27,0.58,0.11,90.39,4.5281,1.31E+14
CL5_510945207CCS_F0531182CCAM02278P3.CSV,1278,1278,Lofdal,42.8,5.2,5.7,0.8,0.45,0.15,10,3.5,2.1,20.3,4.3,3.1,7.3,2.2,1.3,6.8,2.2,0.8,2.09,0.63,0.55,0.36,0.61,0.18,90.36,4.5281,1.40E+14
CL5_510945459CCS_F0531182CCAM02278P3.CSV,1278,1278,Lofdal,46.7,5,3.5,0.76,0.44,0.2,15.9,3.6,4.7,16.6,3.6,5,5.2,1.9,2.2,8,2.5,1,2.98,0.62,0.9,0.34,0.6,0.1,96.47,4.52225,9.72E+13
CL5_510945897CCS_F0531182CCAM03278P3.CSV,1278,1278,Kunene,44.2,5.1,3.3,0.96,0.49,0.51,11.7,3.6,1.8,20.4,4.3,1.6,7.2,2.1,2.1,7.1,2.3,1.3,2.63,0.61,0.42,0.5,0.66,0.12,94.69,4.207,2.33E+14
CL5_510946005CCS_F0531182CCAM03278P3.CSV,1278,1278,Kunene,44.2,5.1,2.8,1.17,0.53,0.61,11.1,3.5,1.8,21,4.4,1.3,6,2,1.4,7,2.3,0.9,3.01,0.62,0.56,0.48,0.65,0.11,94.08,4.207,2.75E+14
CL5_510946108CCS_F0531182CCAM03278P3.CSV,1278,1278,Kunene,46.9,5,2,0.94,0.48,0.44,12.7,3.6,2.1,19.6,4.2,1,6,2,0.9,8,2.5,1.1,3.11,0.63,0.58,0.6,0.7,0.22,97.89,4.207,2.56E+14
CL5_510946211CCS_F0531182CCAM03278P3.CSV,1278,1278,Kunene,45.2,5,2,0.96,0.49,0.26,12,3.6,2,19.9,4.2,2,6.3,2,0.8,8.7,2.7,1,2.79,0.61,0.43,0.56,0.68,0.17,96.33,4.207,2.21E+14
CL5_510946462CCS_F0531182CCAM03278P3.CSV,1278,1278,Kunene,45.2,5,1.4,0.92,0.48,0.12,11.2,3.5,1.2,20.1,4.2,0.9,7,2.1,1.1,7.5,2.4,0.7,2.5,0.61,0.35,0.53,0.67,0.15,94.96,4.21376,2.68E+14
CL5_511125035CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,41.5,5.3,1.7,0.91,0.47,0.09,10.1,3.5,1,20.7,4.3,0.5,10.8,2.7,1.4,5.1,1.7,0.8,1.95,0.63,0.21,0.53,0.67,0.09,91.54,3.47358,6.23E+14
CL5_511125105CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,49.5,5,1.8,0.91,0.47,0.07,14.1,3.6,1.6,17.2,3.7,0.8,11.5,2.8,1.1,3.1,1.2,0.5,2.79,0.61,0.26,1.22,0.96,0.2,100.26,3.47358,4.62E+14
CL5_511125169CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,41.6,5.3,2.1,0.95,0.48,0.24,9.2,3.5,0.9,19.8,4.2,1.3,7.6,2.2,0.9,7.2,2.3,0.8,1.82,0.64,0.31,0.22,0.56,0.08,88.38,3.47358,3.15E+14
CL5_511125233CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,43.8,5.1,1.6,0.95,0.48,0.09,10,3.5,1.2,19.6,4.2,0.8,7.6,2.2,0.6,7.5,2.4,0.5,2.17,0.62,0.28,0.32,0.6,0.1,92.01,3.47358,3.50E+14
CL5_511125467CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,48.4,4.9,1.3,0.87,0.47,0.07,17,3.7,1.2,19.5,4.1,1,6.7,2.1,0.2,1.6,0.9,0.1,4.05,0.7,0.24,1.11,0.91,0.17,99.36,3.46323,3.79E+14
CL5_511125537CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,43.8,5.1,1,0.94,0.48,0.17,9.6,3.5,0.8,19.4,4.1,0.6,8.2,2.3,1.3,6.8,2.2,0.8,2,0.63,0.24,0.32,0.6,0.07,90.96,3.46323,3.16E+14
CL5_511125601CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,42.5,5.2,1.8,0.99,0.49,0.14,10.3,3.5,1.2,19.7,4.2,0.8,7.3,2.2,0.6,7.6,2.4,0.6,2,0.63,0.4,0.23,0.57,0.13,90.65,3.46323,3.08E+14
CL5_511125665CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,42.2,5.2,2.3,0.94,0.48,0.17,9.6,3.5,1.7,19.4,4.1,1.2,7.8,2.2,1.1,7.1,2.3,0.6,1.99,0.63,0.37,0.25,0.57,0.09,89.28,3.46323,2.77E+14
CL5_511125899CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,43.8,5.1,1.5,1.04,0.5,0.11,11,3.5,1.1,19.7,4.2,1,6.9,2.1,0.7,6.8,2.2,0.5,2.49,0.61,0.36,0.37,0.61,0.1,92.17,3.46323,3.29E+14
CL5_511126032CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,41.8,5.3,1.3,0.84,0.46,0.08,13.6,3.6,2.1,21.9,4.5,0.8,8.5,2.3,0.5,2.9,1.2,1.1,2.76,0.61,0.32,0.72,0.75,0.19,92.93,3.46323,4.93E+14
CL5_511126266CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,46.9,5,1,0.89,0.47,0.06,17.4,3.7,0.4,20,4.2,0.7,8.4,2.3,0.2,1.7,1,0.1,3.79,0.67,0.18,1.39,1.02,0.11,100.42,3.46323,7.20E+14
CL5_511126342CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,40.8,5.4,0.6,0.87,0.47,0.04,15.2,3.6,1.1,22.4,4.5,0.9,9.1,2.5,0.2,3.1,1.2,0.3,3.13,0.63,0.25,0.6,0.7,0.08,95.24,3.46323,7.21E+14
CL5_511126406CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,49.2,5,1,0.9,0.47,0.07,17.2,3.7,0.6,17.7,3.8,0.7,7.7,2.2,0.2,1.6,0.9,0.2,5.08,0.91,0.32,1.41,1.03,0.16,100.63,3.46323,6.18E+14
CL5_511126470CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,35,6.2,1.1,0.8,0.45,0.01,13.6,3.6,0.7,28.3,4.9,1.4,4.6,1.8,0.1,11.1,3.1,1,2.37,0.61,0.1,0.44,0.64,0.06,96.17,3.46323,8.32E+14
CL5_511126704CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,49.1,5,1.2,0.96,0.49,0.1,16.9,3.7,0.5,17.7,3.8,0.5,8.8,2.4,0.3,1.7,1,0.1,3.64,0.66,0.19,1.87,1.15,0.18,100.61,3.46209,5.66E+14
CL5_511126774CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,43.7,5.1,1.4,0.95,0.48,0.06,12.7,3.6,2.8,20.3,4.3,0.6,9.1,2.4,1,4.8,1.7,1.8,2.32,0.61,0.33,0.46,0.64,0.17,94.36,3.46209,3.89E+14
CL5_511126838CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,47.1,5,0.8,0.92,0.48,0.03,17,3.7,0.8,20.5,4.3,0.5,4.5,1.8,0.3,3.5,1.3,0.2,2.95,0.62,0.13,1.09,0.91,0.08,97.53,3.46209,5.33E+14
CL5_511126902CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,42,5.2,1,0.76,0.44,0.03,12.1,3.6,1,18.8,4,0.7,10.6,2.7,0.2,7.3,2.3,0.3,3.71,0.67,0.16,0.3,0.59,0.04,95.56,3.46209,5.39E+14
CL5_511126966CCS_F0531182CCAM02279P3.CSV,1279,1279,Marienfluss,48.7,4.9,1.3,0.92,0.48,0.04,17,3.7,0.5,18.9,4.1,0.7,7,2.1,0.4,1.9,1,0.1,4.18,0.72,0.25,1.5,1.06,0.24,100.1,3.46553,5.64E+14
CL5_511296048CCS_F0531284CCAM01282P3.CSV,1282,1282,Orupembe,45.1,5,0.5,0.75,0.44,0.02,11.5,3.5,0.8,21.3,4.4,0.2,6.8,2.1,0.5,7.1,2.3,0.3,3.29,0.64,0.17,0.48,0.65,0.03,96.27,3.62137,5.04E+14
CL5_511296118CCS_F0531284CCAM01282P3.CSV,1282,1282,Orupembe,46.5,5,0.7,0.97,0.49,0.07,17.6,3.7,1.5,19.5,4.1,0.7,4.6,1.8,0.5,8,2.5,0.4,3.79,0.67,0.15,0.58,0.69,0.07,101.62,3.62137,3.29E+14
CL5_511296310CCS_F0531284CCAM01282P3.CSV,1282,1282,Orupembe,49.4,5,0.4,0.83,0.46,0.06,13.9,3.6,0.4,19.2,4.1,0.2,7.9,2.3,0.6,5.9,2,0.4,3.71,0.67,0.18,0.83,0.79,0.06,101.64,3.65168,4.19E+14
CL5_511296726CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,45.6,5,0.5,1.05,0.5,0.08,13.8,3.6,0.7,20.3,4.3,0.2,6.8,2.1,0.4,7,2.3,0.2,3.21,0.63,0.11,0.56,0.68,0.04,98.4,3.71909,4.63E+14
CL5_511296796CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,49.1,5,0.9,0.83,0.46,0.06,13.9,3.6,0.5,17.5,3.8,0.3,9.4,2.5,0.5,6.3,2.1,0.7,3.31,0.64,0.15,1,0.87,0.11,101.31,3.71909,3.72E+14
CL5_511296860CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,49,5,0.5,0.76,0.44,0.02,13.6,3.6,0.6,19.3,4.1,0.4,7.6,2.2,0.3,7,2.3,0.2,3.87,0.68,0.08,0.61,0.7,0.06,101.79,3.71909,4.38E+14
CL5_511296924CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,50.2,5,0.4,0.77,0.44,0.02,11.8,3.6,0.5,21,4.4,0.2,8.5,2.4,0.3,4.5,1.6,0.3,3.04,0.62,0.14,0.89,0.82,0.08,100.73,3.71909,4.72E+14
CL5_511297157CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,48.4,4.9,0.5,0.81,0.45,0.04,12,3.6,0.5,20.8,4.3,0.4,6.8,2.1,0.3,6.8,2.2,0.3,3.41,0.65,0.22,0.78,0.77,0.08,99.86,3.70725,3.79E+14
CL5_511297227CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,47,5,0.6,0.76,0.44,0.04,12.2,3.6,0.7,21.5,4.4,0.3,7.3,2.2,0.3,6,2,0.4,3.34,0.64,0.1,0.59,0.69,0.03,98.75,3.70725,4.20E+14
CL5_511297291CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,47.4,4.9,0.5,0.74,0.43,0.02,11.9,3.6,1.1,21.5,4.4,0.3,7.1,2.1,0.6,6.8,2.2,0.3,3.43,0.65,0.13,0.43,0.63,0.02,99.24,3.70725,4.00E+14
CL5_511297355CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,47.6,4.9,0.4,0.92,0.48,0.08,12.3,3.6,0.4,21.6,4.4,0.3,6.7,2.1,0.3,5.8,1.9,0.2,3.72,0.67,0.12,0.61,0.7,0.04,99.3,3.70725,4.54E+14
CL5_511297419CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,49.1,5,0.5,0.91,0.47,0.05,16.4,3.7,0.5,20.6,4.3,0.3,5.2,1.9,0.3,6.9,2.2,0.2,4.05,0.7,0.1,0.47,0.65,0.02,103.66,3.70725,3.85E+14
CL5_511297483CCS_F0531284CCAM02282P3.CSV,1282,1282,Witvlei,40.3,5.4,0.5,0.69,0.42,0.02,8.8,3.5,0.4,24.4,4.6,0.9,6.9,2.1,0.1,8.6,2.7,0.5,2.7,0.61,0.07,0.5,0.66,0.03,92.92,3.70988,4.49E+14
CL5_511384738CCS_F0531470CCAM01283P3.CSV,1283,1283,Naauwpoort,43.8,5.1,0.8,0.88,0.47,0.03,6,3.2,0.3,19.1,4.1,0.3,17.5,3.6,1.1,3.5,1.3,0.2,1.65,0.65,0.09,0.12,0.53,0.06,92.46,2.56252,6.61E+14
CL5_511384815CCS_F0531470CCAM01283P3.CSV,1283,1283,Naauwpoort,39.9,5.5,0.6,1.04,0.5,0.03,10.4,3.5,0.4,23.4,4.6,0.6,4.8,1.8,0.2,6.8,2.2,0.2,3.23,0.63,0.19,0.38,0.62,0.04,89.89,2.56252,6.38E+14
CL5_511384881CCS_F0531470CCAM01283P3.CSV,1283,1283,Naauwpoort,40.4,5.4,0.7,0.76,0.44,0.03,7.8,3.4,0.4,23,4.5,0.8,7.8,2.2,0.3,5.9,1.9,0.4,2.7,0.61,0.19,0.42,0.63,0.03,88.8,2.56252,5.98E+14
CL5_511384948CCS_F0531470CCAM01283P3.CSV,1283,1283,Naauwpoort,42.1,5.2,0.7,0.87,0.47,0.02,10.2,3.5,0.4,21.6,4.4,0.2,7.4,2.2,0.3,4.6,1.6,0.2,3.13,0.63,0.11,0.41,0.63,0.03,90.29,2.56252,8.20E+14
CL5_511385013CCS_F0531470CCAM01283P3.CSV,1283,1283,Naauwpoort,41,5.3,0.5,0.75,0.44,0.03,8.3,3.4,0.2,21.6,4.4,1.3,8.8,2.4,0.4,5.9,2,0.2,2.52,0.61,0.19,0.36,0.61,0.05,89.32,2.54683,6.41E+14
CL5_511475124CCS_F0531756CCAM01284P3.CSV,1284,1284,Rooirand,40.7,5.4,0.4,0.93,0.48,0.07,8.5,3.4,0.3,20.9,4.3,0.4,7.6,2.2,0.7,6.4,2.1,0.4,2.36,0.61,0.11,0.22,0.56,0.03,87.58,2.223,7.26E+14
CL5_511475200CCS_F0531756CCAM01284P3.CSV,1284,1284,Rooirand,51.9,5,0.6,0.72,0.43,0.01,16.5,3.7,0.7,11.3,2.9,1.4,4.3,1.8,0.7,8.7,2.7,0.6,4.44,0.77,0.24,0.65,0.72,0.07,98.57,2.223,3.47E+14
CL5_511475266CCS_F0531756CCAM01284P3.CSV,1284,1284,Rooirand,43.5,5.1,0.3,0.8,0.45,0.04,7.3,3.3,0.4,18.9,4,0.5,10.9,2.7,0.4,6.1,2,0.2,2.4,0.61,0.09,0.38,0.62,0.04,90.21,2.223,5.76E+14
CL5_511475332CCS_F0531756CCAM01284P3.CSV,1284,1284,Rooirand,40.6,5.4,0.4,0.81,0.45,0.02,7.4,3.4,0.2,20.9,4.3,0.3,8.3,2.3,0.5,6.8,2.2,0.4,2.44,0.61,0.09,0.33,0.6,0.06,87.54,2.223,7.30E+14
CL5_511475398CCS_F0531756CCAM01284P3.CSV,1284,1284,Rooirand,43.3,5.1,0.5,1.06,0.51,0.04,9.9,3.5,0.3,20.3,4.3,0.1,6.3,2,0.2,5.9,2,0.2,3.06,0.63,0.1,0.27,0.58,0.03,90.17,2.22682,6.98E+14
CL5_511475868CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,45.3,5,0.8,0.73,0.43,0.05,10.9,3.5,0.8,18.1,3.9,0.6,11.2,2.8,0.4,6.2,2,0.4,2.5,0.61,0.15,0.41,0.63,0.06,95.41,3.3469,3.56E+14
CL5_511475945CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,39.3,5.6,0.4,0.92,0.48,0.04,10.4,3.5,0.4,27.2,4.8,0.5,6.4,2,0.1,5.3,1.8,0.2,2.79,0.61,0.13,0.35,0.61,0.03,92.66,3.3469,6.93E+14
CL5_511476011CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,46.4,5,0.4,0.87,0.47,0.01,10.9,3.5,0.5,20,4.2,0.2,9.3,2.5,0.6,4.2,1.5,0.2,2.98,0.62,0.2,0.31,0.59,0.04,94.89,3.3469,5.20E+14
CL5_511476247CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,42.2,5.2,0.9,1.01,0.5,0.06,12.3,3.6,1.2,22.6,4.5,0.8,7.5,2.2,0.2,4.1,1.4,0.2,2.85,0.62,0.13,0.27,0.58,0.05,92.77,3.35119,7.07E+14
CL5_511476324CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,47.9,4.9,0.8,1.04,0.5,0.05,15.4,3.6,0.7,19.9,4.2,0.6,7.2,2.2,0.3,5.9,2,0.4,3.72,0.67,0.2,0.44,0.64,0.07,101.48,3.35119,4.66E+14
CL5_511476390CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,43,5.1,0.6,1.23,0.55,0.08,12.4,3.6,0.6,21.8,4.4,0.6,6.9,2.1,0.2,4.8,1.6,0.3,3.67,0.66,0.08,0.57,0.69,0.04,94.4,3.35119,5.88E+14
CL5_511476626CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,47.4,4.9,1.1,1.03,0.5,0.03,17.3,3.7,0.6,19.5,4.1,1.2,5.8,2,0.3,5.9,1.9,0.2,4.05,0.7,0.25,0.44,0.64,0.04,101.36,3.36521,4.94E+14
CL5_511476704CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,44.6,5,0.8,0.95,0.48,0.07,15.6,3.6,1.3,20.8,4.3,0.6,7.7,2.2,0.4,3.9,1.4,0.2,4.17,0.72,0.26,0.35,0.61,0.02,97.94,3.36521,4.77E+14
CL5_511476770CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,42.6,5.2,0.4,0.82,0.45,0.05,9.9,3.5,0.4,20.2,4.3,0.3,7.8,2.2,0.2,9.3,2.8,0.3,2.36,0.61,0.1,0.33,0.6,0.02,93.35,3.36521,5.50E+14
CL5_511476836CCS_F0531756CCAM02284P3.CSV,1284,1284,Grootberg,48.6,4.9,0.7,0.96,0.49,0.04,16.9,3.7,0.2,17.5,3.8,0.7,5.4,1.9,0.1,7.6,2.4,0.3,3.8,0.67,0.08,0.7,0.74,0.13,101.42,3.37716,4.49E+14
CL5_511477399CCS_F0531756CCAM03284P3.CSV,1284,1284,Grasplatz,47.9,4.9,1.2,1.08,0.51,0.16,11.7,3.6,0.3,20.5,4.3,0.5,12.5,3,0.6,4.3,1.5,0.4,3.14,0.63,0.1,0.61,0.7,0.05,101.67,4.36441,5.06E+14
CL5_511477475CCS_F0531756CCAM03284P3.CSV,1284,1284,Grasplatz,47.5,4.9,1,0.79,0.45,0.02,12.7,3.6,1.4,20.8,4.3,0.4,11.5,2.8,0.7,4,1.4,0.3,3.56,0.66,0.15,0.78,0.77,0.25,101.63,4.36441,5.19E+14
CL5_511477607CCS_F0531756CCAM03284P3.CSV,1284,1284,Grasplatz,44.6,5,0.8,0.9,0.47,0.08,11.7,3.6,0.5,21.2,4.4,0.5,9.3,2.5,0.4,4.8,1.6,0.4,3.1,0.63,0.07,0.61,0.7,0.04,96.23,4.36441,4.05E+14
CL5_511477842CCS_F0531756CCAM03284P3.CSV,1284,1284,Grasplatz,45.7,5,0.7,1.1,0.52,0.1,15.2,3.6,1,20.7,4.3,0.4,7.1,2.1,0.1,3.8,1.4,0.2,3.54,0.65,0.13,0.56,0.68,0.04,97.74,4.37532,6.20E+14
CL5_511477984CCS_F0531756CCAM03284P3.CSV,1284,1284,Grasplatz,40.6,5.4,0.7,0.97,0.49,0.03,8.7,3.5,0.2,29,5,1.1,6.7,2.1,0.2,5.3,1.8,0.3,2.22,0.62,0.11,0.27,0.58,0.03,93.71,4.37532,5.33E+14
CL5_511478049CCS_F0531756CCAM03284P3.CSV,1284,1284,Grasplatz,49.5,5,0.9,0.72,0.43,0.04,8.5,3.4,0.3,20.6,4.3,0.3,12.6,3,0.4,2.1,1,0.2,2.27,0.62,0.17,0.49,0.66,0.08,96.78,4.37532,5.33E+14
CL5_511478115CCS_F0531756CCAM03284P3.CSV,1284,1284,Grasplatz,44.1,5.1,0.3,0.95,0.48,0.02,13.1,3.6,0.4,25.5,4.7,0.9,6.2,2,0.2,4.6,1.6,0.2,3.15,0.63,0.11,0.73,0.75,0.05,98.31,4.37532,5.25E+14
CL5_511478181CCS_F0531756CCAM03284P3.CSV,1284,1284,Grasplatz,44.5,5,0.7,1.65,0.66,0.06,8.1,3.4,0.3,21.7,4.4,0.2,9.9,2.6,0.5,6.1,2,0.4,2.46,0.61,0.14,0.26,0.58,0.02,94.66,4.38262,6.16E+14
CL5_511566299CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,43.8,5.1,0.5,1.3,0.56,0.12,8.4,3.4,0.4,20.3,4.3,0.5,10,2.6,0.8,4.4,1.5,0.3,2.8,0.61,0.13,0.31,0.59,0.04,91.36,2.35041,6.29E+14
CL5_511566369CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,49.6,5,0.7,0.75,0.44,0.01,15.8,3.6,0.3,15.4,3.4,0.5,5.2,1.9,0.5,7.7,2.4,0.4,3.9,0.68,0.33,1.28,0.98,0.1,99.61,2.35041,3.42E+14
CL5_511566432CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,44.5,5,0.6,0.85,0.46,0.05,11,3.5,0.7,19.7,4.2,0.3,9.3,2.5,0.6,5.7,1.9,0.3,2.73,0.61,0.12,0.21,0.56,0.03,94,2.35041,6.40E+14
CL5_511566665CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,46.8,5,0.7,0.76,0.44,0.02,12.1,3.6,0.9,18.1,3.9,0.3,7.9,2.3,0.8,5.1,1.7,0.3,3.62,0.66,0.2,0.56,0.68,0.05,95.04,2.35682,5.60E+14
CL5_511566735CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,44.9,5,0.4,0.8,0.45,0.01,11.1,3.5,0.4,18.4,4,0.3,9.5,2.5,0.5,4.8,1.6,0.2,2.7,0.61,0.09,0.48,0.65,0.03,92.62,2.35682,5.65E+14
CL5_511566798CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,45,5,0.6,0.89,0.47,0.05,17,3.7,0.5,19,4.1,0.6,4.5,1.8,0.2,7.8,2.5,0.5,3.17,0.63,0.12,0.42,0.63,0.06,97.61,2.35682,5.65E+14
CL5_511567031CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,42.2,5.2,1,1,0.49,0.04,11,3.5,0.8,21.7,4.4,0.6,6.4,2,0.3,4.3,1.5,0.4,3.38,0.64,0.26,0.45,0.64,0.07,90.33,2.36487,7.89E+14
CL5_511567101CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,48.5,4.9,1.3,0.9,0.47,0.05,13.8,3.6,1,18.7,4,0.5,5,1.9,0.3,5.2,1.8,0.4,4.24,0.73,0.43,0.4,0.62,0.03,96.91,2.36487,4.54E+14
CL5_511567164CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,44.2,5.1,0.5,1,0.49,0.05,13.5,3.6,0.5,19.6,4.2,0.3,5,1.9,0.3,5.7,1.9,0.7,3.62,0.66,0.11,0.58,0.69,0.05,93.33,2.36487,5.96E+14
CL5_511567228CCS_F0531990CCAM01285P3.CSV,1285,1285,Mulden,43.7,5.1,1.2,0.9,0.47,0.04,9.3,3.5,0.4,20.7,4.3,0.4,8.8,2.4,0.4,4.3,1.5,0.5,3.04,0.62,0.29,0.41,0.63,0.15,91.07,2.37189,6.53E+14
CL5_511567649CCS_F0531990CCAM02285P3.CSV,1285,1285,Koigab,47,5,1.5,0.88,0.47,0.04,5.5,3.1,0.3,16.5,3.6,1.6,2.3,1.6,0.1,7.9,2.5,1.4,2.26,0.62,0.14,0.61,0.7,0.11,83.03,2.70783,5.13E+14
CL5_511567719CCS_F0531990CCAM02285P3.CSV,1285,1285,Koigab,59.6,5.3,1.4,2.27,0.84,0.11,6.7,3.3,0.3,20.2,4.2,0.6,2.8,1.6,0.1,2.9,1.2,0.4,2.1,0.62,0.05,0.72,0.75,0.06,97.24,2.70783,4.01E+14
CL5_511567782CCS_F0531990CCAM02285P3.CSV,1285,1285,Koigab,60.1,5.3,2.3,0.97,0.49,0.07,6.1,3.2,0.3,17.2,3.7,0.5,5.3,1.9,0.5,6.3,2.1,1,1.8,0.64,0.07,0.19,0.55,0.02,97.87,2.70783,3.06E+14
CL5_511567846CCS_F0531990CCAM02285P3.CSV,1285,1285,Koigab,69.3,5.4,1.1,1.66,0.66,0.32,8.5,3.4,0.6,10,2.7,1.6,3.8,1.7,0.5,2.5,1.1,0.9,2.16,0.62,0.16,1.51,1.06,0.23,99.48,2.70783,2.87E+14
CL5_511567910CCS_F0531990CCAM02285P3.CSV,1285,1285,Koigab,72.7,5.5,1.3,1.58,0.64,0.15,5.6,3.1,0.4,9.7,2.6,3.1,3.2,1.7,0.4,2,1,0.4,1.87,0.64,0.25,0.59,0.69,0.09,97.21,2.7163,2.69E+14
CL5_511658313CCS_F0531994CCAM03286P3.CSV,1286,1286,Sesriem_Canyon_ccam,40.6,5.4,0.5,0.77,0.44,0.03,8,3.4,0.3,20.8,4.3,0.4,10.9,2.8,0.3,5,1.7,0.8,2.04,0.63,0.09,0.29,0.59,0.04,88.44,2.50391,6.90E+14
